seller_state,product_category_name,total_orders,total_items,total_sales,avg_order_value
PR,brinquedos,1,1,5.399428867916448,5.399428867916448
PR,brinquedos,2,2,5.535442715382666,4.84229553482272
PR,brinquedos,1,1,4.206779991551889,4.206779991551889
PR,construcao_ferramentas_construcao,1,1,4.96535894922662,4.96535894922662
PR,construcao_ferramentas_ferramentas,1,1,3.150596984114906,3.150596984114906
PR,esporte_lazer,1,1,4.356708826689592,4.356708826689592
PR,esporte_lazer,4,5,5.885881784532917,4.276443872098817
PR,esporte_lazer,5,5,6.3224395587801885,4.713001646346088
PR,esporte_lazer,1,1,4.079061705357583,4.079061705357583
PR,industria_comercio_e_negocios,1,1,6.041515820506692,6.041515820506692
PR,malas_acessorios,1,1,4.942356453342962,4.942356453342962
PR,malas_acessorios,1,1,4.9279780604152466,4.9279780604152466
PR,moveis_decoracao,5,6,6.27814611922618,4.486386649998124
PR,moveis_decoracao,13,14,7.625024177495801,4.985966847880542
PR,moveis_sala,2,2,4.822858886619337,4.129711706059392
PR,pet_shop,2,2,6.017741270186201,5.324594089626256
PR,relogios_presentes,2,2,5.768414741399516,5.0752675608395705
PR,telefonia,1,2,4.069368576151923,3.3762213955919784
PR,utilidades_domesticas,5,5,5.704015780771546,4.094577868337446
PR,utilidades_domesticas,1,1,4.727299319221155,4.727299319221155
PR,utilidades_domesticas,1,1,3.9772487903458535,3.9772487903458535
PR,utilidades_domesticas,1,1,5.177053279054998,5.177053279054998
PR,esporte_lazer,1,1,4.630155438682,4.630155438682
PR,utilidades_domesticas,1,1,3.672241812960913,3.672241812960913
PR,bebes,1,1,4.1538705415361274,4.1538705415361274
PR,utilidades_domesticas,1,1,4.363098624788363,4.363098624788363
PR,moveis_decoracao,1,1,4.149779269110201,4.149779269110201
PR,construcao_ferramentas_construcao,1,1,4.4275973362163406,4.4275973362163406
PR,beleza_saude,4,4,5.991089476777899,4.604795115658009
PR,esporte_lazer,1,2,4.59491780952374,3.901770628963795
PR,ferramentas_jardim,1,1,4.983195578337474,4.983195578337474
PR,instrumentos_musicais,1,1,6.4862522481762,6.4862522481762
PR,livros_tecnicos,3,3,5.2223538277409975,4.123741539072888
PR,perfumaria,2,3,5.345677937907874,4.247065649239764
PR,pet_shop,3,3,6.634055004050775,5.535442715382666
PR,cool_stuff,5,6,6.782770120188011,4.991010650959955
PR,eletronicos,2,2,4.337944122103693,3.6447969415437473
PR,esporte_lazer,1,1,4.279162999214643,4.279162999214643
PR,esporte_lazer,2,2,6.443908656410141,5.7507614758501955
PR,esporte_lazer,1,1,3.883417748417812,3.883417748417812
PR,informatica_acessorios,1,1,5.058091235252551,5.058091235252551
PR,informatica_acessorios,15,16,7.283022313891947,4.510433591652165
PR,informatica_acessorios,1,1,4.628789051586725,4.628789051586725
PR,informatica_acessorios,14,18,7.408718428035496,4.518346670139332
PR,informatica_acessorios,2,2,4.700753055881822,4.007605875321876
PR,informatica_acessorios,1,1,3.9037892005010426,3.9037892005010426
PR,informatica_acessorios,2,2,5.179646436830358,4.486499256270413
PR,pet_shop,1,1,4.279162999214643,4.279162999214643
PR,utilidades_domesticas,1,1,3.713815939403968,3.713815939403968
PR,papelaria,1,1,3.263849190510932,3.263849190510932
PR,utilidades_domesticas,1,1,5.3838526546543,5.3838526546543
PR,utilidades_domesticas,1,1,4.5117382411955385,4.5117382411955385
PR,bebidas,1,1,5.135445433575395,5.135445433575395
PR,perfumaria,2,2,4.6872108963243,3.9940637157643555
PR,automotivo,1,1,4.834216282954915,4.834216282954915
PR,eletronicos,1,1,4.983401121142487,4.983401121142487
PR,moveis_sala,1,1,5.964375941417249,5.964375941417249
PR,bebes,1,1,4.362078996864185,4.362078996864185
PR,beleza_saude,1,1,4.505239347363042,4.505239347363042
PR,bebes,1,1,6.864242166650391,6.864242166650391
PR,beleza_saude,1,1,5.416189287142926,5.416189287142926
PR,cama_mesa_banho,1,1,3.8509983035903717,3.8509983035903717
PR,informatica_acessorios,2,2,5.457242345535596,4.76409516497565
PR,eletronicos,1,1,4.489534842389167,4.489534842389167
PR,telefonia,1,1,5.988334654099054,5.988334654099054
RJ,esporte_lazer,1,2,5.931847230289479,5.238700049729534
RJ,cool_stuff,1,1,4.622911867464248,4.622911867464248
RJ,beleza_saude,1,1,4.480513581388536,4.480513581388536
RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,1,1,4.478018400327608,4.478018400327608
RJ,moveis_sala,4,4,6.217563726247825,4.831269365127934
RJ,climatizacao,1,1,5.0865464015287944,5.0865464015287944
RJ,eletrodomesticos_2,1,1,6.455481542165762,6.455481542165762
RJ,telefonia,8,8,8.027848524325519,5.9484069826456825
RJ,utilidades_domesticas,1,1,4.403176393396616,4.403176393396616
RJ,moveis_escritorio,1,1,6.099399246709551,6.099399246709551
RJ,informatica_acessorios,3,3,6.459356573488786,5.360744284820676
RJ,beleza_saude,7,7,7.00431921795641,5.0584090689010965
RJ,climatizacao,2,2,5.113793386198882,4.420646205638937
RJ,fashion_bolsas_e_acessorios,1,1,5.1653001274382255,5.1653001274382255
RJ,perfumaria,4,5,7.017927201237174,5.408489288803073
RJ,relogios_presentes,1,1,5.097974395156263,5.097974395156263
RJ,Unknown,2,2,6.193364032752697,5.500216852192752
RJ,artes,1,1,5.0121008862578655,5.0121008862578655
RJ,automotivo,1,1,5.280357041171044,5.280357041171044
RJ,automotivo,3,3,5.225746673713202,4.127134385045092
RJ,automotivo,2,2,5.41169069371572,4.718543513155774
RJ,bebes,1,2,4.223323943478561,3.5301767629186154
RJ,bebes,1,1,5.160261468052068,5.160261468052068
RJ,bebes,1,1,4.224641563169959,4.224641563169959
RJ,beleza_saude,1,1,5.270277909516791,5.270277909516791
RJ,beleza_saude,1,1,4.751000634199631,4.751000634199631
RJ,beleza_saude,2,2,6.862370808847533,6.169223628287588
RJ,beleza_saude,2,2,4.9023817086560015,4.209234528096056
RJ,beleza_saude,1,1,5.089508086916979,5.089508086916979
RJ,cama_mesa_banho,1,1,4.641694960670463,4.641694960670463
RJ,cama_mesa_banho,3,3,5.886687194710737,4.788074906042627
RJ,cama_mesa_banho,1,1,4.483454427303995,4.483454427303995
RJ,casa_construcao,1,1,6.323857044326821,6.323857044326821
RJ,construcao_ferramentas_jardim,1,1,4.35182512594076,4.35182512594076
RJ,cool_stuff,1,1,3.750914845033389,3.750914845033389
RJ,esporte_lazer,1,1,3.649358695951653,3.649358695951653
RJ,esporte_lazer,1,2,4.231784971343338,3.5386377907833935
RJ,esporte_lazer,1,1,4.855617571829646,4.855617571829646
RJ,esporte_lazer,1,1,5.460096022110662,5.460096022110662
RJ,esporte_lazer,3,3,6.568513209914261,5.469900921246151
RJ,esporte_lazer,1,1,3.4442568711226023,3.4442568711226023
RJ,esporte_lazer,1,1,3.811318301306514,3.811318301306514
RJ,fashion_bolsas_e_acessorios,1,1,4.760377450290474,4.760377450290474
RJ,informatica_acessorios,1,1,5.349010480863555,5.349010480863555
RJ,instrumentos_musicais,1,1,8.414788303584043,8.414788303584043
RJ,malas_acessorios,1,1,5.191622627877074,5.191622627877074
RJ,moveis_decoracao,1,1,3.636005964506868,3.636005964506868
RJ,papelaria,2,2,4.314550469548967,3.6214032889890224
RJ,papelaria,1,1,4.5967347071669895,4.5967347071669895
RJ,perfumaria,1,1,4.2112383136936,4.2112383136936
RJ,perfumaria,1,1,3.811318301306514,3.811318301306514
RJ,pet_shop,6,9,7.15305163493748,4.955827057601261
RJ,pet_shop,1,1,4.448984102798763,4.448984102798763
RJ,pet_shop,6,7,5.6816391099705115,3.735728960915198
RJ,relogios_presentes,5,5,6.452695433122003,4.843257520687903
RJ,telefonia,1,1,4.559754322457609,4.559754322457609
RJ,utilidades_domesticas,3,4,4.932385422775199,3.546091061655308
RJ,utilidades_domesticas,1,1,5.596716802341013,5.596716802341013
RJ,telefonia,1,1,3.11529150861163,3.11529150861163
RJ,automotivo,1,1,5.045101130977534,5.045101130977534
RJ,beleza_saude,1,1,5.331074930786209,5.331074930786209
RJ,informatica_acessorios,6,6,6.845794765259317,5.0540352960312624
RJ,perfumaria,2,3,5.984439932171018,4.885827643502908
RJ,relogios_presentes,2,3,5.679079862015829,4.580467573347719
RJ,livros_interesse_geral,1,1,4.323867720500349,4.323867720500349
RJ,beleza_saude,5,5,7.830517028586596,6.221079116152495
RJ,musica,1,1,4.779291546216706,4.779291546216706
RJ,relogios_presentes,1,1,4.267877612982976,4.267877612982976
RN,eletroportateis,1,1,4.833420674670446,4.833420674670446
RN,moveis_decoracao,1,1,5.715249806097095,5.715249806097095
RS,utilidades_domesticas,1,1,4.257454983420831,4.257454983420831
RS,moveis_decoracao,2,2,6.131856725625224,5.4387095450652785
RS,beleza_saude,1,1,6.507978958991441,6.507978958991441
RS,instrumentos_musicais,1,1,5.324472324024888,5.324472324024888
RS,brinquedos,2,2,5.7329852264642955,5.03983804590435
RS,malas_acessorios,3,3,6.115958348455807,5.017346059787698
RS,moveis_decoracao,1,1,4.128907006571212,4.128907006571212
RS,agro_industria_e_comercio,1,1,4.775925106410581,4.775925106410581
RS,automotivo,1,1,4.483906098495052,4.483906098495052
RS,cama_mesa_banho,2,2,7.148046957129381,6.454899776569436
RS,construcao_ferramentas_jardim,1,1,3.719408659148759,3.719408659148759
RS,eletrodomesticos_2,1,1,6.1420804154151085,6.1420804154151085
RS,eletroportateis,1,1,4.028382806544341,4.028382806544341
RS,moveis_cozinha_area_de_servico_jantar_e_jardim,1,1,5.409321924590948,5.409321924590948
RS,utilidades_domesticas,3,4,5.538121358755354,4.151826997635463
RS,esporte_lazer,1,1,3.952588967174808,3.952588967174808
RS,cama_mesa_banho,1,2,7.296250543670502,6.603103363110557
RS,automotivo,1,1,4.548494008794535,4.548494008794535
RS,cool_stuff,1,1,5.401280009605862,5.401280009605862
RS,informatica_acessorios,1,1,5.765629877982281,5.765629877982281
RS,consoles_games,1,1,5.300215563831117,5.300215563831117
RS,cool_stuff,3,3,5.8440660201032575,4.7454537314351475
RS,eletronicos,1,1,5.524934876673747,5.524934876673747
RS,informatica_acessorios,2,2,6.184684829770834,5.491537649210889
RS,papelaria,1,1,5.559450103766281,5.559450103766281
RS,telefonia,2,2,7.506042178518122,6.8128949979581765
RS,eletronicos,1,1,4.033709523684745,4.033709523684745
RS,esporte_lazer,2,2,6.264064707134784,5.570917526574839
RS,informatica_acessorios,2,2,6.919140223848701,6.225993043288756
RS,informatica_acessorios,3,3,5.811919133260779,4.71330684459267
RS,utilidades_domesticas,2,2,5.984666492606983,5.291519312047037
RS,construcao_ferramentas_iluminacao,1,1,4.589548805085134,4.589548805085134
RS,beleza_saude,2,2,7.040028380290078,6.346881199730133
RS,eletroportateis,1,1,6.2447104422386355,6.2447104422386355
RS,esporte_lazer,1,1,5.647741083772576,5.647741083772576
RS,beleza_saude,1,1,4.768478803600115,4.768478803600115
SC,bebes,2,2,5.151208501509824,4.458061320949879
SC,construcao_ferramentas_construcao,1,2,4.646504049481068,3.9533568689211234
SC,construcao_ferramentas_iluminacao,1,3,6.3265608375492635,5.227948548881154
SC,eletrodomesticos_2,1,1,5.409903463000054,5.409903463000054
SC,relogios_presentes,1,1,4.310664888188185,4.310664888188185
SC,beleza_saude,12,12,8.815524360428546,6.330617710640545
SC,cama_mesa_banho,1,1,4.3463994570307305,4.3463994570307305
SC,cama_mesa_banho,2,2,5.089015081422308,4.3958679008623625
SC,cama_mesa_banho,10,12,7.650677852499917,5.165771202711917
SC,cama_mesa_banho,1,1,4.618678536012884,4.618678536012884
SC,esporte_lazer,1,3,5.31900195774087,4.22038966907276
SC,construcao_ferramentas_construcao,1,1,4.835487941050301,4.835487941050301
SC,esporte_lazer,2,2,5.887769310769217,5.194622130209272
SC,moveis_decoracao,1,1,5.637108341388208,5.637108341388208
SC,Unknown,1,1,3.9247417778359206,3.9247417778359206
SC,automotivo,1,1,4.034240638152395,4.034240638152395
SC,brinquedos,1,1,4.086984207815808,4.086984207815808
SC,utilidades_domesticas,3,3,4.995927665223982,3.8973153765558717
SC,pet_shop,1,1,4.53838915229774,4.53838915229774
SC,beleza_saude,1,1,3.9915732841861553,3.9915732841861553
SC,beleza_saude,1,1,7.0931388098119115,7.0931388098119115
SC,cool_stuff,1,1,4.7496167903531195,4.7496167903531195
SC,eletrodomesticos_2,1,1,6.606366362140194,6.606366362140194
SC,bebes,2,2,6.072399164603981,5.379251984044036
SC,bebes,1,1,4.765331338112032,4.765331338112032
SC,construcao_ferramentas_construcao,2,2,5.933967840759457,5.240820660199511
SC,eletronicos,2,2,6.78588138717221,6.092734206612264
SC,esporte_lazer,3,3,6.560195805474942,5.461583516806832
SC,informatica_acessorios,1,1,4.670302280925873,4.670302280925873
SC,instrumentos_musicais,2,2,6.315267581521369,5.622120400961424
SC,utilidades_domesticas,2,2,6.158926240994913,5.465779060434968
SC,utilidades_domesticas,1,1,5.288014473552139,5.288014473552139
SC,perfumaria,1,1,4.888090941338162,4.888090941338162
SC,relogios_presentes,1,1,4.252202646837681,4.252202646837681
SC,cool_stuff,1,1,6.075874626989435,6.075874626989435
SC,beleza_saude,1,1,5.320078858329549,5.320078858329549
SC,cool_stuff,1,1,4.640633850263661,4.640633850263661
SC,beleza_saude,1,1,5.363496307573008,5.363496307573008
SC,esporte_lazer,2,3,5.091047164390117,3.9924348757220076
SC,pet_shop,1,2,5.056500549968206,4.3633533694082605
SC,moveis_sala,1,1,3.8684890034044175,3.8684890034044175
SC,livros_interesse_geral,1,1,4.897167932507474,4.897167932507474
SC,utilidades_domesticas,1,1,5.515362359400377,5.515362359400377
SC,utilidades_domesticas,1,1,6.932496670870584,6.932496670870584
SC,automotivo,2,2,6.119329918105878,5.426182737545933
SC,bebes,1,1,4.377390906269353,4.377390906269353
SC,consoles_games,1,1,6.5004484759946015,6.5004484759946015
SC,fashion_roupa_masculina,1,1,5.525094309094667,5.525094309094667
SP,eletronicos,1,1,3.559340082758951,3.559340082758951
SP,livros_interesse_geral,1,1,3.7471483622379123,3.7471483622379123
SP,construcao_ferramentas_ferramentas,1,1,3.803992261214441,3.803992261214441
SP,utilidades_domesticas,1,1,4.881968241837793,4.881968241837793
SP,moveis_decoracao,1,1,5.075486266415872,5.075486266415872
SP,artigos_de_natal,1,1,3.2128577525426376,3.2128577525426376
SP,pet_shop,1,1,4.349632566862877,4.349632566862877
SP,moveis_decoracao,1,1,4.57933942595357,4.57933942595357
SP,pet_shop,1,1,4.577284982498556,4.577284982498556
SP,alimentos,4,4,5.183860044570212,3.7975656834503213
SP,automotivo,11,11,6.385767590509954,3.9878723177115836
SP,eletronicos,1,1,3.4474446328274753,3.4474446328274753
SP,ferramentas_jardim,1,1,5.805887697593355,5.805887697593355
SP,automotivo,2,7,6.247946158032702,4.302036008977389
SP,eletroportateis,1,1,3.4790839203192268,3.4790839203192268
SP,telefonia,1,1,6.7943065864745575,6.7943065864745575
SP,automotivo,1,1,4.871143315277656,4.871143315277656
SP,construcao_ferramentas_construcao,1,1,3.578506396632566,3.578506396632566
SP,ferramentas_jardim,1,1,3.9031840567609417,3.9031840567609417
SP,papelaria,1,1,4.511298970378021,4.511298970378021
SP,utilidades_domesticas,1,1,4.6524353784552055,4.6524353784552055
SP,automotivo,2,3,5.468355456175141,4.369743167507031
SP,perfumaria,13,14,7.5139983495264175,4.87494101991116
SP,ferramentas_jardim,1,1,3.7812307151781224,3.7812307151781224
SP,beleza_saude,2,2,4.990228484318593,4.297081303758648
SP,esporte_lazer,2,2,4.780634955318833,4.087487774758888
SP,utilidades_domesticas,1,1,4.506233438128068,4.506233438128068
SP,automotivo,5,5,6.498387565606706,4.888949653172605
SP,alimentos_bebidas,1,1,4.647942277831961,4.647942277831961
SP,automotivo,1,1,3.462919440290152,3.462919440290152
SP,automotivo,2,2,5.1955645589732065,4.502417378413261
SP,brinquedos,2,2,5.655292265495767,4.9621450849358215
SP,ferramentas_jardim,1,1,3.5579161895951237,3.5579161895951237
SP,informatica_acessorios,1,1,3.835789699428557,3.835789699428557
SP,moveis_decoracao,1,1,4.3374214512437606,4.3374214512437606
SP,perfumaria,4,5,6.9552016835680694,5.345763771133969
SP,pet_shop,3,3,7.548450599539658,6.449838310871549
SP,telefonia,7,8,6.031814430201173,3.9523728885213374
SP,telefonia,1,1,3.380994674344636,3.380994674344636
SP,utilidades_domesticas,2,2,4.3294166844015844,3.636269503841639
SP,papelaria,9,10,7.177996133813975,4.875411040819929
SP,relogios_presentes,1,1,3.5333945512735414,3.5333945512735414
SP,climatizacao,1,1,5.355972879036199,5.355972879036199
SP,construcao_ferramentas_construcao,7,7,6.054533238574965,4.108623089519652
SP,eletroportateis,1,1,6.398312032625397,6.398312032625397
SP,ferramentas_jardim,1,1,5.554857008480675,5.554857008480675
SP,informatica_acessorios,1,1,6.104078691477117,6.104078691477117
SP,perfumaria,4,4,5.9692445002061385,4.582950139086248
SP,utilidades_domesticas,1,1,3.462606009790799,3.462606009790799
SP,telefonia,1,1,4.014037930834876,4.014037930834876
SP,climatizacao,1,1,6.0792464604915155,6.0792464604915155
SP,informatica_acessorios,1,1,4.48863636973214,4.48863636973214
SP,alimentos_bebidas,1,1,3.9685923569160404,3.9685923569160404
SP,bebidas,1,3,4.525477417078843,3.426865128410733
SP,Unknown,3,3,4.479833694676794,3.381221406008684
SP,automotivo,2,2,4.152456225279317,3.459309044719371
SP,moveis_decoracao,1,1,3.441058915087286,3.441058915087286
SP,relogios_presentes,2,2,7.245483868918054,6.552336688358109
SP,cama_mesa_banho,1,1,4.35040696029342,4.35040696029342
SP,brinquedos,1,1,4.941785269549051,4.941785269549051
SP,beleza_saude,2,2,6.113615805948117,5.420468625388173
SP,relogios_presentes,4,4,7.5986098334821985,6.212315472362308
SP,beleza_saude,1,1,4.292375412721235,4.292375412721235
SP,informatica_acessorios,1,1,3.9672684796541247,3.9672684796541247
SP,moveis_decoracao,1,3,5.474495088581501,4.375882799913392
SP,cama_mesa_banho,1,1,3.9168115221599433,3.9168115221599433
SP,beleza_saude,1,1,5.29811734654537,5.29811734654537
SP,beleza_saude,2,2,5.044843465425993,4.351696284866048
SP,fashion_bolsas_e_acessorios,1,1,3.7558369222388173,3.7558369222388173
SP,fashion_calcados,1,1,5.518255786913298,5.518255786913298
SP,cool_stuff,2,2,5.412761500938905,4.71961432037896
SP,informatica_acessorios,1,1,3.8133070324889884,3.8133070324889884
SP,livros_interesse_geral,2,2,5.434071287525657,4.7409241069657115
SP,utilidades_domesticas,1,1,2.7625383863862796,2.7625383863862796
SP,audio,2,2,5.716929012326088,5.023781831766143
SP,relogios_presentes,33,34,8.713555710909947,5.187195186293787
SP,telefonia,2,2,5.987757685176655,5.29461050461671
SP,Unknown,1,1,5.0747987449037435,5.0747987449037435
SP,alimentos,1,1,4.770091228101879,4.770091228101879
SP,alimentos,1,1,5.3867860145356445,5.3867860145356445
SP,automotivo,1,1,3.6958550678503617,3.6958550678503617
SP,automotivo,2,3,6.5577154169793825,5.459103128311273
SP,bebes,1,1,4.299731391947051,4.299731391947051
SP,bebes,1,1,4.389870788696931,4.389870788696931
SP,beleza_saude,7,8,6.517080256346608,4.437638714666773
SP,beleza_saude,10,14,7.168132956106415,4.529075626491157
SP,cama_mesa_banho,1,1,4.875578929769415,4.875578929769415
SP,cine_foto,1,1,3.1480240838962494,3.1480240838962494
SP,construcao_ferramentas_construcao,2,2,5.007965065540377,4.314817884980432
SP,eletronicos,1,2,4.475744638547633,3.782597457987688
SP,eletronicos,1,1,4.888241645882189,4.888241645882189
SP,informatica_acessorios,2,2,5.041035166487339,4.347887985927394
SP,malas_acessorios,2,4,5.192845733605802,3.8065513724859117
SP,malas_acessorios,1,1,5.385457901863037,5.385457901863037
SP,moveis_escritorio,1,1,5.560912373623174,5.560912373623174
SP,papelaria,2,2,5.509793112994564,4.816645932434619
SP,papelaria,1,3,4.757805432411685,3.659193143743576
SP,papelaria,1,1,5.249127122357265,5.249127122357265
SP,pc_gamer,1,1,5.519138222492601,5.519138222492601
SP,relogios_presentes,2,2,5.8413681376087645,5.148220957048819
SP,sinalizacao_e_seguranca,1,2,4.482776537774025,3.7896293572140793
SP,utilidades_domesticas,2,2,5.147145578746298,4.453998398186353
SP,utilidades_domesticas,1,1,6.078513423394504,6.078513423394504
SP,utilidades_domesticas,2,2,6.031838441246255,5.33869126068631
SP,utilidades_domesticas,2,2,5.465567585821707,4.772420405261761
SP,utilidades_domesticas,2,2,4.956671771152826,4.263524590592881
SP,utilidades_domesticas,1,1,4.332311042427949,4.332311042427949
SP,beleza_saude,20,23,7.90766263217777,4.77216841624862
SP,automotivo,1,1,4.843162940152507,4.843162940152507
SP,bebes,1,1,4.085303817569952,4.085303817569952
SP,bebes,1,1,4.359013860364809,4.359013860364809
SP,bebes,3,4,6.240957873744974,4.854663512625083
SP,cama_mesa_banho,1,1,4.778282803696737,4.778282803696737
SP,cama_mesa_banho,10,12,6.310063722194484,3.8251570724064843
SP,cama_mesa_banho,1,1,4.808519109974122,4.808519109974122
SP,cama_mesa_banho,5,5,5.65445216463426,4.0450142522001595
SP,cama_mesa_banho,5,6,5.810931390173244,4.0191719209451895
SP,cama_mesa_banho,3,3,6.390005740143322,5.291393451475212
SP,cama_mesa_banho,5,5,6.814992850900377,5.2055549384662765
SP,cama_mesa_banho,2,2,5.582857006727321,4.889709826167375
SP,cama_mesa_banho,2,5,5.33411877901142,3.7246808665773194
SP,cama_mesa_banho,4,5,6.001464381686316,4.392026469252215
SP,cama_mesa_banho,1,1,4.879615031657852,4.879615031657852
SP,cama_mesa_banho,1,1,4.691072614988795,4.691072614988795
SP,cama_mesa_banho,1,1,5.977669836085793,5.977669836085793
SP,cama_mesa_banho,16,18,7.780131740174446,4.889759982278282
SP,cama_mesa_banho,7,7,6.191421351446856,4.245511202391542
SP,cama_mesa_banho,8,9,6.629059376359994,4.431834799023774
SP,cama_mesa_banho,2,2,5.7844096268933525,5.091262446333407
SP,cama_mesa_banho,1,1,5.0561821090522265,5.0561821090522265
SP,cama_mesa_banho,4,5,6.487836213903822,4.878398301469722
SP,cama_mesa_banho,4,7,6.3599371244863026,4.414026975430989
SP,cama_mesa_banho,1,1,4.501696777511816,4.501696777511816
SP,cama_mesa_banho,4,5,6.32141556673893,4.711977654304829
SP,cama_mesa_banho,15,19,7.158498433005862,4.214059453839422
SP,cama_mesa_banho,2,2,5.240953049158466,4.5478058685985205
SP,casa_conforto,4,4,5.982701261437825,4.596406900317934
SP,moveis_decoracao,3,4,6.004701550139977,4.618407189020087
SP,moveis_quarto,1,2,5.4785534168509695,4.785406236291025
SP,moveis_sala,2,2,5.579729825986222,4.886582645426277
SP,utilidades_domesticas,1,1,4.85624013994314,4.85624013994314
SP,automotivo,1,1,5.600161186405912,5.600161186405912
SP,bebes,1,1,4.137404051682548,4.137404051682548
SP,bebes,2,2,5.906832156267279,5.213684975707333
SP,beleza_saude,1,2,4.719748090695527,4.026600910135581
SP,brinquedos,1,1,3.6622787723167574,3.6622787723167574
SP,construcao_ferramentas_construcao,1,1,4.598850257243272,4.598850257243272
SP,market_place,1,1,4.804430796838969,4.804430796838969
SP,moveis_decoracao,1,1,3.8571443439181565,3.8571443439181565
SP,beleza_saude,1,1,4.1418640781900775,4.1418640781900775
SP,eletronicos,1,1,3.4635460067266908,3.4635460067266908
SP,portateis_casa_forno_e_cafe,1,1,4.760377450290474,4.760377450290474
SP,automotivo,1,1,5.405780669797565,5.405780669797565
SP,moveis_decoracao,1,2,5.245654713964731,4.5525075334047855
SP,moveis_escritorio,1,1,5.284674727506878,5.284674727506878
SP,moveis_escritorio,7,10,7.512808678782974,5.2102235857889285
SP,bebes,3,3,5.241747015059643,4.143134726391533
SP,cool_stuff,1,1,3.4635460067266908,3.4635460067266908
SP,utilidades_domesticas,1,1,3.974809993526911,3.974809993526911
SP,construcao_ferramentas_construcao,3,4,5.415967059981408,4.029672698861517
SP,eletronicos,2,3,5.7060465763092685,4.6074342876411585
SP,moveis_sala,1,1,5.191956350556627,5.191956350556627
SP,moveis_decoracao,3,6,5.984389578436018,4.192630109207964
SP,automotivo,1,1,5.18565246089057,5.18565246089057
SP,esporte_lazer,5,5,6.590973898705081,4.981535986270981
SP,esporte_lazer,1,1,4.533888983983128,4.533888983983128
SP,artigos_de_festas,1,1,4.534640419797564,4.534640419797564
SP,beleza_saude,3,3,6.46946734750647,5.37085505883836
SP,eletronicos,1,1,3.3579418729911983,3.3579418729911983
SP,moveis_decoracao,2,2,4.6339519874135435,3.940804806853598
SP,beleza_saude,1,1,4.484921613391916,4.484921613391916
SP,bebes,11,11,6.9580205451296875,4.560125272331317
SP,bebes,1,1,4.065258981327004,4.065258981327004
SP,construcao_ferramentas_construcao,1,1,4.55081959123801,4.55081959123801
SP,moveis_decoracao,2,2,5.367096881942863,4.673949701382917
SP,sinalizacao_e_seguranca,1,1,5.832849751258659,5.832849751258659
SP,Unknown,1,1,4.4921134636957945,4.4921134636957945
SP,beleza_saude,1,1,3.7607348912143643,3.7607348912143643
SP,construcao_ferramentas_seguranca,1,1,4.966056250698289,4.966056250698289
SP,livros_interesse_geral,5,5,5.503826338650437,3.8943884262163366
SP,utilidades_domesticas,2,4,5.530381015236806,4.144086654116915
SP,beleza_saude,1,1,4.424247650107844,4.424247650107844
SP,bebes,3,3,6.310245497411752,5.211633208743642
SP,beleza_saude,1,1,3.3246762437544124,3.3246762437544124
SP,climatizacao,1,1,4.6016640466588035,4.6016640466588035
SP,esporte_lazer,1,1,5.721294899740832,5.721294899740832
SP,telefonia,1,1,3.4759955917373415,3.4759955917373415
SP,artigos_de_festas,1,1,5.1066119184437415,5.1066119184437415
SP,brinquedos,2,2,5.418940808871775,4.72579362831183
SP,construcao_ferramentas_iluminacao,1,1,4.375002019736917,4.375002019736917
SP,cool_stuff,1,1,6.030541019089775,6.030541019089775
SP,papelaria,1,1,4.23309149689756,4.23309149689756
SP,moveis_escritorio,3,4,7.214526488962681,5.82823212784279
SP,beleza_saude,3,3,5.16175280709181,4.063140518423701
SP,perfumaria,1,1,5.241164835043728,5.241164835043728
SP,alimentos_bebidas,2,2,4.6173951556106605,3.924247975050715
SP,automotivo,2,2,4.777104649895559,4.083957469335614
SP,bebes,3,3,6.4214921780443985,5.322879889376289
SP,informatica_acessorios,1,6,6.825720588627807,5.033961119399752
SP,automotivo,1,1,4.934042185264735,4.934042185264735
SP,automotivo,3,3,6.610857539079266,5.512245250411156
SP,bebes,2,2,5.356020076676326,4.66287289611638
SP,casa_conforto,3,3,6.430928424388276,5.332316135720166
SP,eletronicos,1,1,5.37805233456689,5.37805233456689
SP,informatica_acessorios,1,1,5.749201884847061,5.749201884847061
SP,moveis_escritorio,1,1,5.457924561056874,5.457924561056874
SP,papelaria,2,2,6.079910311538569,5.386763130978624
SP,automotivo,1,1,5.826914143799146,5.826914143799146
SP,cama_mesa_banho,2,3,5.32942836157309,4.23081607290498
SP,cama_mesa_banho,1,1,4.104294893075269,4.104294893075269
SP,ferramentas_jardim,1,1,3.7464405646384678,3.7464405646384678
SP,moveis_decoracao,2,2,4.82326099366565,4.130113813105704
SP,utilidades_domesticas,5,5,5.736701321413311,4.127263408979211
SP,utilidades_domesticas,1,1,3.7054907199191334,3.7054907199191334
SP,automotivo,1,1,6.114721462599607,6.114721462599607
SP,automotivo,4,4,6.005145534163846,4.618851173043955
SP,brinquedos,1,1,5.277400118292649,5.277400118292649
SP,utilidades_domesticas,1,1,4.637250079451503,4.637250079451503
SP,beleza_saude,12,12,6.1556433482562865,3.670736698468286
SP,cama_mesa_banho,11,12,7.309834661986093,4.824928012198093
SP,pet_shop,1,1,6.0616666871349185,6.0616666871349185
SP,esporte_lazer,5,6,6.929634180700579,5.137874711472524
SP,moveis_decoracao,2,4,5.726000483222633,4.3397061221027435
