product_category_name,seller_id,seller_state,seller_city,week_start,total_orders,total_items,total_sales,avg_order_value
beleza_saude,ef2fbc2b607d8492bcffe657a4645434,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,32.239999999999995,32.239999999999995
beleza_saude,fad44952713764836814be105382aee5,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,196.36,196.36
brinquedos,46dc3b2cc0980fb8ec44634e21d2718e,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,432.44,432.44
brinquedos,f1b854361f4e15d5851b494df66f22b2,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,287.53,287.53
cama_mesa_banho,537eb890efff034a88679788b647c564,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,27.46,27.46
cama_mesa_banho,845e8036c3f7bf62099352f5ed910240,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,65.35,65.35
construcao_ferramentas_jardim,ef2fbc2b607d8492bcffe657a4645434,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,69.46,69.46
eletrodomesticos_2,d66c11a9572221d92fbb8c4897db5f9b,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,53.1,53.1
eletronicos,d66c11a9572221d92fbb8c4897db5f9b,RJ,rio de janeiro,2018-07-23 00:00:00.000,2,2,85.97999999999999,42.99
esporte_lazer,537eb890efff034a88679788b647c564,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,45.21,45.21
esporte_lazer,d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,328.94,328.94
esporte_lazer,6f229cc508fc6915ed5c499efd93baa4,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,163.68,163.68
fashion_bolsas_e_acessorios,cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,155.98000000000002,155.98000000000002
informatica_acessorios,cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,113.42,113.42
malas_acessorios,058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,313.82,313.82
moveis_decoracao,537eb890efff034a88679788b647c564,RJ,rio de janeiro,2018-07-23 00:00:00.000,4,4,151.73,37.9325
papelaria,cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,2018-07-23 00:00:00.000,2,2,292.35,146.175
perfumaria,516e7738bd8f735ac19a010ee5450d8d,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,2,50.260000000000005,25.130000000000003
pet_shop,70c27847eca8195c983ed7e798c56743,RJ,rio de janeiro,2018-07-23 00:00:00.000,6,9,1361.94,151.32666666666668
relogios_presentes,634964b17796e64304cadf1ad3050fb7,RJ,rio de janeiro,2018-07-23 00:00:00.000,3,3,424.03,141.34333333333333
relogios_presentes,4342d4b2ba6b161468c63a7e7cfce593,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,410.13,410.13
utilidades_domesticas,382229d1e840115ffe3dbf5ff460e417,RJ,rio de janeiro,2018-07-23 00:00:00.000,1,1,219.19,219.19
utilidades_domesticas,e45edf75f568ed2f93f78d060e246e25,RJ,rio de janeiro,2018-07-23 00:00:00.000,2,2,83.34,41.67
relogios_presentes,f9eedec3129e8cc6b6429c42d0808c5b,RJ,"rio de janeiro, rio de janeiro, brasil",2018-07-23 00:00:00.000,2,2,833.15,416.575
informatica_acessorios,8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,sao goncalo,2018-07-23 00:00:00.000,1,1,151.05,151.05
relogios_presentes,b1fc4f64df5a0e8b6913ab38803c57a9,RJ,sao goncalo,2018-07-23 00:00:00.000,1,1,90.29,90.29
esporte_lazer,3c03b12bab54d8b37d79d914bfdb1aa0,RJ,sao joao de meriti,2018-07-23 00:00:00.000,1,1,188.04,188.04
livros_interesse_geral,da6a60cc8cc724fe51be021ff8be779c,RJ,sao pedro da aldeia,2018-07-23 00:00:00.000,1,1,68.43,68.43
moveis_decoracao,da6a60cc8cc724fe51be021ff8be779c,RJ,sao pedro da aldeia,2018-07-23 00:00:00.000,1,1,64.4,64.4
beleza_saude,edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,teresopolis,2018-07-23 00:00:00.000,2,7,870.0999999999999,124.29999999999998
fashion_bolsas_e_acessorios,651fe66032c9520ee5587f694908040d,RS,alvorada,2018-07-23 00:00:00.000,1,1,138.99,138.99
eletroportateis,33cbbec1e7e1044aaf11d152172c776f,RS,bento goncalves,2018-07-23 00:00:00.000,1,1,170.44,170.44
moveis_cozinha_area_de_servico_jantar_e_jardim,13074f016982ff2bd6c58ced8682f000,RS,bento goncalves,2018-07-23 00:00:00.000,1,1,359.04,359.04
beleza_saude,8476243f92442881ddd5b578975cf115,RS,campo bom,2018-07-23 00:00:00.000,1,1,92.89,92.89
malas_acessorios,b1a81260566c1bac3114a6d124413f27,RS,carazinho,2018-07-23 00:00:00.000,1,1,193.02,193.02
moveis_decoracao,b1a81260566c1bac3114a6d124413f27,RS,carazinho,2018-07-23 00:00:00.000,1,1,92.32,92.32
agro_industria_e_comercio,d17f467e4bf608a510c20d82f4ba3b6b,RS,caxias do sul,2018-07-23 00:00:00.000,2,2,1037.34,518.6700000000001
utilidades_domesticas,b32be1695eb7ec5f10f72d9610a12527,RS,caxias do sul,2018-07-23 00:00:00.000,1,1,889.79,889.79
utilidades_domesticas,c679fb69a36e1d8349e8c50a217b4d58,RS,caxias do sul,2018-07-23 00:00:00.000,2,2,524.28,262.14
utilidades_domesticas,d17f467e4bf608a510c20d82f4ba3b6b,RS,caxias do sul,2018-07-23 00:00:00.000,2,2,691.5,345.75
esporte_lazer,b16d3dadc47d4eb18be3d88bad0775ce,RS,estancia velha,2018-07-23 00:00:00.000,1,1,50.24,50.24
ferramentas_jardim,d1c7fa84e48cfa21a0e595167c1c500e,RS,jacutinga,2018-07-23 00:00:00.000,1,1,158.07,158.07
bebes,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,1,1,872.64,872.64
consoles_games,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,2,2,796.41,398.205
cool_stuff,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,1,1,122.9,122.9
eletronicos,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,4,4,712.09,178.0225
papelaria,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,1,1,63.16,63.16
sinalizacao_e_seguranca,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,2,2,135.77,67.885
telefonia,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,3,3,849.39,283.13
telefonia_fixa,612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,2018-07-23 00:00:00.000,1,1,80.63,80.63
utilidades_domesticas,c6381d2d013342748761e906d45aff76,RS,portao,2018-07-23 00:00:00.000,1,7,741.3100000000001,105.90142857142858
brinquedos,d98eec89afa3380e14463da2aabaea72,RS,porto alegre,2018-07-23 00:00:00.000,2,2,206.54,103.27
consoles_games,87142160b41353c4e5fca2360caf6f92,RS,porto alegre,2018-07-23 00:00:00.000,1,1,55.28,55.28
eletronicos,87142160b41353c4e5fca2360caf6f92,RS,porto alegre,2018-07-23 00:00:00.000,1,1,25.23,25.23
esporte_lazer,87142160b41353c4e5fca2360caf6f92,RS,porto alegre,2018-07-23 00:00:00.000,1,2,319.24,159.62
esporte_lazer,a44fb5a447105f8469bdf16bf9159f25,RS,porto alegre,2018-07-23 00:00:00.000,1,1,58.28,58.28
informatica_acessorios,87142160b41353c4e5fca2360caf6f92,RS,porto alegre,2018-07-23 00:00:00.000,6,6,727.73,121.28833333333334
papelaria,2aafae69bf4c41fbd94053d9413e87ee,RS,porto alegre,2018-07-23 00:00:00.000,1,1,46.53,46.53
utilidades_domesticas,33a17d60c64393351ebf1ef860f4e0f2,RS,porto alegre,2018-07-23 00:00:00.000,1,1,341.49,341.49
construcao_ferramentas_construcao,51e4e89242cbb846c2deff3dc015650e,RS,rio grande,2018-07-23 00:00:00.000,1,1,58.18,58.18
ferramentas_jardim,51e4e89242cbb846c2deff3dc015650e,RS,rio grande,2018-07-23 00:00:00.000,1,1,50.12,50.12
perfumaria,2c2c9832d1bb38c5b0034a3b47d313ee,RS,santa maria,2018-07-23 00:00:00.000,1,1,68.35,68.35
eletroportateis,05ff92fedb5be47920fea08e501238b9,RS,santo angelo,2018-07-23 00:00:00.000,1,1,515.28,515.28
pet_shop,86bf77bdb52e615674772d5817c6212f,RS,viamao,2018-07-23 00:00:00.000,1,2,96.42,48.21
automotivo,913fd0ebba70bb919f7254a02239173c,SC,blumenau,2018-07-23 00:00:00.000,1,1,179.12,179.12
eletrodomesticos_2,4917cee8d902e13428c3ec4b1ca6f315,SC,blumenau,2018-07-23 00:00:00.000,1,1,256.87,256.87
beleza_saude,04308b1ee57b6625f47df1d56f00eedf,SC,bombinhas,2018-07-23 00:00:00.000,8,8,4639.83,579.97875
cama_mesa_banho,888faa8bfb0b159c37de6d898b961c31,SC,braco do norte,2018-07-23 00:00:00.000,1,1,76.55,76.55
cama_mesa_banho,c33847515fa6305ce6feb1e818569f13,SC,brusque,2018-07-23 00:00:00.000,7,8,1458.21,182.27625
cama_mesa_banho,609e1a9a6c2539919b8205cf7c4e6ff0,SC,brusque,2018-07-23 00:00:00.000,2,3,226.59,75.52999999999999
cama_mesa_banho,daf565f087a52def0fd5c5825b3661bc,SC,brusque,2018-07-23 00:00:00.000,1,1,167.74,167.74
cool_stuff,ad97a199236354e53fcd91a5a913e9a2,SC,brusque,2018-07-23 00:00:00.000,1,1,497.59,497.59
construcao_ferramentas_construcao,e73bf2cea7fe4b0b4d287a7568ed1099,SC,chapeco,2018-07-23 00:00:00.000,1,1,458.56,458.56
alimentos,bb7ad8a45c027be8ab075b8e465f8ca0,SC,floranopolis,2018-07-23 00:00:00.000,1,1,26.31,26.31
automotivo,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,2018-07-23 00:00:00.000,1,1,61.2,61.2
bebes,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,2018-07-23 00:00:00.000,1,1,87.39,87.39
brinquedos,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,2018-07-23 00:00:00.000,1,1,59.56,59.56
esporte_lazer,54c04bdb5ec46762f8f08c7e8f86ed4a,SC,florianopolis,2018-07-23 00:00:00.000,1,1,213.33,213.33
instrumentos_musicais,83deb69e889cf80f82be1dc6d5f2d486,SC,florianopolis,2018-07-23 00:00:00.000,2,2,435.46,217.73
malas_acessorios,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,2018-07-23 00:00:00.000,1,1,99.77,99.77
papelaria,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,2018-07-23 00:00:00.000,1,1,55.03,55.03
utilidades_domesticas,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,2018-07-23 00:00:00.000,4,5,207.94,41.588
beleza_saude,ed46f1eb4a638113deb2a1137b5f22e9,SC,indaial,2018-07-23 00:00:00.000,2,2,1860.14,930.07
moveis_decoracao,1ce3ae5a399804d1a87e706f8a813c3e,SC,jaguaruna,2018-07-23 00:00:00.000,1,1,62.11,62.11
instrumentos_musicais,ce248b21cb2adc36282ede306b7660e5,SC,jaragua do sul,2018-07-23 00:00:00.000,2,3,2119.77,706.59
brinquedos,e9c2dc0dd4ac38448289be644ac94f42,SC,joinville,2018-07-23 00:00:00.000,1,1,46.8,46.8
construcao_ferramentas_construcao,ef990a83bbea832f36ebe81376335aa8,SC,joinville,2018-07-23 00:00:00.000,1,1,175.99,175.99
esporte_lazer,ef990a83bbea832f36ebe81376335aa8,SC,joinville,2018-07-23 00:00:00.000,1,1,81.24,81.24
instrumentos_musicais,a13aaf2d2886ab9fb30fb9a920160b8f,SC,joinville,2018-07-23 00:00:00.000,1,1,264.07,264.07
utilidades_domesticas,32b8764b4ef628b53608fc34011fcc13,SC,lages,2018-07-23 00:00:00.000,1,1,262.9,262.9
fashion_bolsas_e_acessorios,c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,laurentino,2018-07-23 00:00:00.000,1,1,41.05,41.05
utilidades_domesticas,d25aa0aaacb370e912f8cf6efeba38b3,SC,massaranduba,2018-07-23 00:00:00.000,1,1,141.64,141.64
utilidades_domesticas,9261d76c62caaf0b24677c2ceb7f8f20,SC,palhoca,2018-07-23 00:00:00.000,1,1,168.76,168.76
beleza_saude,7c51de0ab286204ce75ff42bf7c10d92,SC,picarras,2018-07-23 00:00:00.000,1,1,132.9,132.9
utilidades_domesticas,186cdd1b2df32caa72cfb410bba768d3,SC,rio negrinho,2018-07-23 00:00:00.000,1,1,72.8,72.8
market_place,aafe36600ce604f205b86b5084d3d767,SC,sao jose,2018-07-23 00:00:00.000,1,1,57.55,57.55
utilidades_domesticas,5c030029b5916fed0986310385ec9009,SC,sao jose,2018-07-23 00:00:00.000,2,4,2326.01,581.5024999999999
papelaria,1b4c3a6f53068f0b6944d2d005c9fc89,SC,sao ludgero,2018-07-23 00:00:00.000,1,1,133.06,133.06
telefonia,1b4c3a6f53068f0b6944d2d005c9fc89,SC,sao ludgero,2018-07-23 00:00:00.000,1,1,57.370000000000005,57.370000000000005
fashion_bolsas_e_acessorios,aaed1309374718fdd995ee4c58c9dfcd,SC,timbo,2018-07-23 00:00:00.000,1,1,55.06,55.06
fashion_roupa_masculina,aaed1309374718fdd995ee4c58c9dfcd,SC,timbo,2018-07-23 00:00:00.000,1,1,63.12,63.12
automotivo,91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,tubarao,2018-07-23 00:00:00.000,1,1,251.26,251.26
climatizacao,7b8e8ec35bad4b0ef7e3963650b0a87b,SC,tubarao,2018-07-23 00:00:00.000,1,1,143.64,143.64
agro_industria_e_comercio,0ed6ce5d87fd9c69eaacaeb778d67235,SP,americana,2018-07-23 00:00:00.000,1,1,124.98,124.98
agro_industria_e_comercio,31ae0774c17fabd06ff707cc5bde005f,SP,americana,2018-07-23 00:00:00.000,1,1,821.9300000000001,821.9300000000001
eletronicos,0ed6ce5d87fd9c69eaacaeb778d67235,SP,americana,2018-07-23 00:00:00.000,3,3,90.74,30.246666666666663
livros_interesse_geral,5a6a02f419701fc8c605af71d4fc57a4,SP,americana,2018-07-23 00:00:00.000,2,2,259.01,129.505
moveis_decoracao,d263fa444c1504a75cbca5cc465f592a,SP,americana,2018-07-23 00:00:00.000,1,1,444.07,444.07
esporte_lazer,9140bd1d9de28b197dce077bdd687438,SP,amparo,2018-07-23 00:00:00.000,1,1,210.08,210.08
utilidades_domesticas,fffd5413c0700ac820c7069d66d98c89,SP,amparo,2018-07-23 00:00:00.000,1,1,130.61,130.61
artigos_de_natal,113e3a788b935f48aad63e1c41dac1bd,SP,aparecida,2018-07-23 00:00:00.000,3,3,96.45,32.15
cool_stuff,834f3294fba9f932f56edc879193f925,SP,araraquara,2018-07-23 00:00:00.000,1,1,864.8399999999999,864.8399999999999
pet_shop,af3ef48d0e13835e529c29ac573c63e5,SP,araraquara,2018-07-23 00:00:00.000,2,2,191.84,95.92
construcao_ferramentas_jardim,8bb48dc19fccaa8613b6229bf7f452a2,SP,assis,2018-07-23 00:00:00.000,1,1,54.64,54.64
alimentos,16090f2ca825584b5a147ab24aa30c86,SP,atibaia,2018-07-23 00:00:00.000,8,9,385.5,42.833333333333336
automotivo,16090f2ca825584b5a147ab24aa30c86,SP,atibaia,2018-07-23 00:00:00.000,17,18,942.71,52.37277777777777
automotivo,5d0363b33554b373851fc1622e4d5f3c,SP,atibaia,2018-07-23 00:00:00.000,1,1,85.75,85.75
malas_acessorios,d4ffeb15b67e81ff9af2b4252d99fb7e,SP,atibaia,2018-07-23 00:00:00.000,1,1,201.23,201.23
telefonia,850913d59ce317156b00f3705f1c3edb,SP,atibaia,2018-07-23 00:00:00.000,1,1,56.6,56.6
papelaria,3076499bbc033a927bf4a8a41bcf7fd4,SP,auriflama,2018-07-23 00:00:00.000,1,2,127.66,63.83
artes_e_artesanato,70126eecc6aa1274392a1743866e9678,SP,barueri,2018-07-23 00:00:00.000,1,1,27.200000000000003,27.200000000000003
cool_stuff,10076e5788b8ee532724bcd460baf762,SP,batatais,2018-07-23 00:00:00.000,1,1,42.27,42.27
ferramentas_jardim,e9511df20ccd82658a30c37b7fb343af,SP,bauru,2018-07-23 00:00:00.000,2,4,470.41,117.6025
utilidades_domesticas,3968920b9aa752ab98f7d5888c9252f2,SP,bauru,2018-07-23 00:00:00.000,1,1,85.74,85.74
automotivo,6a8b085f816a1f75f92dbac6eb545f8f,SP,bebedouro,2018-07-23 00:00:00.000,4,4,224.66,56.165
beleza_saude,289cdb325fb7e7f891c38608bf9e0962,SP,belo horizonte,2018-07-23 00:00:00.000,1,1,135.23,135.23
perfumaria,289cdb325fb7e7f891c38608bf9e0962,SP,belo horizonte,2018-07-23 00:00:00.000,10,11,1411.11,128.28272727272727
beleza_saude,709e16e2b25c7474d980076c6bfc4806,SP,birigui,2018-07-23 00:00:00.000,2,2,190.87,95.435
esporte_lazer,02f623a8eb246f3c5f7c2f96462654e6,SP,botucatu,2018-07-23 00:00:00.000,7,7,1153.6699999999998,164.80999999999997
pet_shop,2c4c47cb51acd5ea5db5e0ae0e26542a,SP,buritama,2018-07-23 00:00:00.000,1,1,79.11,79.11
automotivo,c003204e1ab016dfa150abc119207b24,SP,cajamar,2018-07-23 00:00:00.000,3,3,352.24,117.41333333333334
beleza_saude,10264f60a8f0a4d2f30810f5c661c673,SP,campinas,2018-07-23 00:00:00.000,1,1,93.52,93.52
casa_construcao,412a4720f3e9431b4afa1476a1acddbe,SP,campinas,2018-07-23 00:00:00.000,1,1,139.14,139.14
esporte_lazer,412a4720f3e9431b4afa1476a1acddbe,SP,campinas,2018-07-23 00:00:00.000,1,1,38.86,38.86
ferramentas_jardim,1127b7f2594683f2510f1c2c834a486b,SP,campinas,2018-07-23 00:00:00.000,2,2,108.52,54.260000000000005
moveis_decoracao,5a8e7d5003a1f221f9e1d6e411de7c23,SP,campinas,2018-07-23 00:00:00.000,2,7,727.0300000000001,103.8614285714286
perfumaria,fe2032dab1a61af8794248c8196565c9,SP,campinas,2018-07-23 00:00:00.000,8,8,1667.8199999999997,208.4775
pet_shop,6061155addc1e54b4cfb51c1c2a32ad8,SP,campinas,2018-07-23 00:00:00.000,2,2,2058.49,1029.245
telefonia,562fc2f2c2863ab7e79a9e4388a58a14,SP,campinas,2018-07-23 00:00:00.000,3,3,176.31,58.77
papelaria,3d871de0142ce09b7081e2b9d1733cb1,SP,campo limpo paulista,2018-07-23 00:00:00.000,7,7,868.2599999999999,124.03714285714284
brinquedos,23d7c96d4a1160db1c726b248601b25a,SP,capivari,2018-07-23 00:00:00.000,1,1,180.21,180.21
construcao_ferramentas_construcao,6860153b69cc696d5dcfe1cdaaafcf62,SP,capivari,2018-07-23 00:00:00.000,2,3,162.99,54.330000000000005
cool_stuff,23d7c96d4a1160db1c726b248601b25a,SP,capivari,2018-07-23 00:00:00.000,2,2,317.22,158.61
beleza_saude,4c498c7345e89aebad651544829beca0,SP,carapicuiba,2018-07-23 00:00:00.000,1,1,149.01,149.01
informatica_acessorios,e51f22821f0c12a16ad5c020cdcd55e9,SP,carapicuiba,2018-07-23 00:00:00.000,1,1,235.7,235.7
moveis_quarto,f181738b150df1f37cb0bd72e705b193,SP,carapicuiba,2018-07-23 00:00:00.000,1,1,260.97,260.97
perfumaria,4c498c7345e89aebad651544829beca0,SP,carapicuiba,2018-07-23 00:00:00.000,1,1,53.48,53.48
sinalizacao_e_seguranca,8c9348f33ae3dada25c99c99ade2af78,SP,carapicuiba,2018-07-23 00:00:00.000,1,1,258.56,258.56
telefonia,a1bea7061f61f6fdd9a85a6325ba1033,SP,carapicuiba / sao paulo,2018-07-23 00:00:00.000,1,1,47.53,47.53
agro_industria_e_comercio,269cff2d3c8d205c11f37a52402ea93b,SP,catanduva,2018-07-23 00:00:00.000,1,1,182.68,182.68
Unknown,5c853bb56f70f4d14218944bae111d7a,SP,cotia,2018-07-23 00:00:00.000,2,2,40.76,20.38
automotivo,25cf099de44674fde97473224f9d59ab,SP,cotia,2018-07-23 00:00:00.000,1,1,42.87,42.87
esporte_lazer,33ac3e28642ab8bda860a2f693000e78,SP,cotia,2018-07-23 00:00:00.000,1,1,159.79000000000002,159.79000000000002
papelaria,77a515caa36327151d1cc6c32a9f00e1,SP,diadema,2018-07-23 00:00:00.000,2,2,209.86,104.93
relogios_presentes,966cb4760537b1404caedd472cc610a5,SP,diadema,2018-07-23 00:00:00.000,2,2,1019.65,509.8250000000001
beleza_saude,52f9db5cfb423382a2fa5c9e39303202,SP,echapora,2018-07-23 00:00:00.000,1,2,69.6,34.8
automotivo,7202e2ba20579a9bd1acb29e61fe71f6,SP,franca,2018-07-23 00:00:00.000,1,1,203.09,203.09
beleza_saude,ececbfcff9804a2d6b40f589df8eef2b,SP,franca,2018-07-23 00:00:00.000,3,3,295.77,98.59
fashion_underwear_e_moda_praia,a6fe7de3d16f6149ffe280349a8535a0,SP,franca,2018-07-23 00:00:00.000,1,1,72.98,72.98
relogios_presentes,ececbfcff9804a2d6b40f589df8eef2b,SP,franca,2018-07-23 00:00:00.000,2,2,170.74,85.37
telefonia,7202e2ba20579a9bd1acb29e61fe71f6,SP,franca,2018-07-23 00:00:00.000,1,1,143.47,143.47
automotivo,c12b92bf1c350f3e6bf88d3596219c86,SP,garca,2018-07-23 00:00:00.000,1,1,286.05,286.05
informatica_acessorios,160851d3ece7aa1a510f8d1a4bb8a8af,SP,garca,2018-07-23 00:00:00.000,1,1,66.42,66.42
livros_interesse_geral,527801b552d0077ffd170872eb49683b,SP,garca,2018-07-23 00:00:00.000,3,3,1267.86,422.62
audio,4869f7a5dfa277a7dca6462dcf3b52b2,SP,guariba,2018-07-23 00:00:00.000,1,1,69.96,69.96
eletronicos,4869f7a5dfa277a7dca6462dcf3b52b2,SP,guariba,2018-07-23 00:00:00.000,1,1,109.33,109.33
relogios_presentes,4869f7a5dfa277a7dca6462dcf3b52b2,SP,guariba,2018-07-23 00:00:00.000,14,14,2327.03,166.21642857142857
perfumaria,c54679b132454625907c773d273d4126,SP,guaruja,2018-07-23 00:00:00.000,1,1,197.09,197.09
Unknown,c826c40d7b19f62a09e2d7c5e7295ee2,SP,guarulhos,2018-07-23 00:00:00.000,4,4,614.32,153.58
artes_e_artesanato,e819bcfade7b5d88a27325eb6cfd62c5,SP,guarulhos,2018-07-23 00:00:00.000,1,1,41.13,41.13
automotivo,72c5da29406b4234927b81855e7b64f6,SP,guarulhos,2018-07-23 00:00:00.000,1,1,273.88,273.88
bebes,6edacfd9f9074789dad6d62ba7950b9c,SP,guarulhos,2018-07-23 00:00:00.000,1,1,92.54,92.54
bebes,312ba1d77e9c332ef21f9598b7f64cd7,SP,guarulhos,2018-07-23 00:00:00.000,1,1,60.42,60.42
beleza_saude,f46490624488d3ff7ce78613913a7711,SP,guarulhos,2018-07-23 00:00:00.000,6,6,470.72,78.45333333333333
consoles_games,6b90f847357d8981edd79a1eb1bf0acb,SP,guarulhos,2018-07-23 00:00:00.000,2,2,445.3,222.65
construcao_ferramentas_construcao,72c5da29406b4234927b81855e7b64f6,SP,guarulhos,2018-07-23 00:00:00.000,1,1,344.51,344.51
esporte_lazer,b1204cfda1d4948679db3cfc0d3cb95c,SP,guarulhos,2018-07-23 00:00:00.000,1,1,63.010000000000005,63.010000000000005
esporte_lazer,6b90f847357d8981edd79a1eb1bf0acb,SP,guarulhos,2018-07-23 00:00:00.000,1,1,72.98,72.98
informatica_acessorios,77714512e8d4dda9c234da8e3faf16e4,SP,guarulhos,2018-07-23 00:00:00.000,1,2,118.74,59.37
moveis_decoracao,6edacfd9f9074789dad6d62ba7950b9c,SP,guarulhos,2018-07-23 00:00:00.000,1,1,64.36,64.36
moveis_escritorio,7fc87cc3e89b3d1d5cabdca32f8485aa,SP,guarulhos,2018-07-23 00:00:00.000,2,2,498.38,249.19
papelaria,5275ca25d0358ca73864e0ae41be1320,SP,guarulhos,2018-07-23 00:00:00.000,1,1,115.86,115.86
papelaria,edc518ba25576a0188a0e8f2c3af186f,SP,guarulhos,2018-07-23 00:00:00.000,1,2,210.04,105.02
pc_gamer,1961c3e1272bfeceb05d0b78b5bbfdaf,SP,guarulhos,2018-07-23 00:00:00.000,1,2,457.38,228.69
relogios_presentes,c60b801f2d52c7f7f91de00870882a75,SP,guarulhos,2018-07-23 00:00:00.000,3,3,530.07,176.69000000000003
utilidades_domesticas,688756f717c462a206ad854c5027a64a,SP,guarulhos,2018-07-23 00:00:00.000,8,9,1179.33,131.03666666666666
utilidades_domesticas,ed4311e67debd72b8610a5347a743087,SP,guarulhos,2018-07-23 00:00:00.000,1,1,171.34,171.34
utilidades_domesticas,0725b8c0f3f906e58f70cbe76b7c748c,SP,guarulhos,2018-07-23 00:00:00.000,2,4,390.3,97.575
utilidades_domesticas,edc518ba25576a0188a0e8f2c3af186f,SP,guarulhos,2018-07-23 00:00:00.000,1,1,346.46,346.46
beleza_saude,c70c1b0d8ca86052f45a432a38b73958,SP,hortolandia,2018-07-23 00:00:00.000,17,20,2417.0199999999995,120.85099999999996
alimentos,a3e9a2c700480d9bb01fba070ba80a0e,SP,ibitinga,2018-07-23 00:00:00.000,1,1,118.47,118.47
bebes,02b72cdeb9cfcc429f1af6f4e3f3b737,SP,ibitinga,2018-07-23 00:00:00.000,1,1,173.85000000000002,173.85000000000002
bebes,951e8cef368f09bb3f3d03c00ca4702c,SP,ibitinga,2018-07-23 00:00:00.000,3,3,257.03,85.67666666666666
bebes,d673a59aac7a70d8b01e6902bf090a11,SP,ibitinga,2018-07-23 00:00:00.000,2,2,110.57,55.285
cama_mesa_banho,26e2c91ef821e1ff8985f408788fe35b,SP,ibitinga,2018-07-23 00:00:00.000,1,1,64.22,64.22
cama_mesa_banho,1835b56ce799e6a4dc4eddc053f04066,SP,ibitinga,2018-07-23 00:00:00.000,11,14,2404.96,171.78285714285715
cama_mesa_banho,3b15288545f8928d3e65a8f949a28291,SP,ibitinga,2018-07-23 00:00:00.000,1,1,139.13,139.13
cama_mesa_banho,0176f73cc1195f367f7b32db1e5b3aa8,SP,ibitinga,2018-07-23 00:00:00.000,1,1,197.96,197.96
cama_mesa_banho,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2018-07-23 00:00:00.000,12,12,1175.35,97.94583333333333
cama_mesa_banho,9d213f303afae4983637247556438ede,SP,ibitinga,2018-07-23 00:00:00.000,1,1,50.25,50.25
cama_mesa_banho,640e21a7d01df7614a3b4923e990d40c,SP,ibitinga,2018-07-23 00:00:00.000,14,14,976.56,69.75428571428571
cama_mesa_banho,d2374cbcbb3ca4ab1086534108cc3ab7,SP,ibitinga,2018-07-23 00:00:00.000,9,9,502.94999999999993,55.883333333333326
cama_mesa_banho,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2018-07-23 00:00:00.000,1,1,91.18,91.18
cama_mesa_banho,b39d7fe263ef469605dbb32608aee0af,SP,ibitinga,2018-07-23 00:00:00.000,1,1,187.32,187.32
cama_mesa_banho,951e8cef368f09bb3f3d03c00ca4702c,SP,ibitinga,2018-07-23 00:00:00.000,4,4,348.98,87.245
cama_mesa_banho,ea67327e24487bdfac5fbfa37ea124df,SP,ibitinga,2018-07-23 00:00:00.000,2,2,578.46,289.23
